BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex.x	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	Sex.y	age	cell line	collection_date	geo_loc_name	provider	source_name	treatment	vendor id	group
SAMN27109617	SRR19982231	2023-04-24T18:38:55Z	2022-07-05T14:25:20Z	1799140	89086579	0	49	42		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982231/SRR19982231.lite.1	SRX16024299	GSM5985811	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704519	simple	9606	Homo sapiens	GSM5985811							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	05537B9E00DEBA583E449EDAAF639F77	9B29E9AA847BA4B89B90DAD2AF12EA13	27109617	lncap_LNCAPPS1A_B7_Mitomycin_0.5_24	Department of Systems Biology, Columbia University	9606	SRS13704519	GSM5985811	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Mitomycin	CRL-1740	LNCaP.Mitomycin.24hr
SAMN27109618	SRR19982232	2023-04-24T18:38:55Z	2022-07-05T14:24:27Z	1140254	56463565	0	49	27		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19982/SRR19982232/SRR19982232.lite.1	SRX16024298	GSM5985810	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704518	simple	9606	Homo sapiens	GSM5985810							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	4C807599594A3A67B49D097C5DB9ECE4	F4EC1E4F87ACF462ECBC2D4F1EEBA965	27109618	lncap_LNCAPPS1A_A7_Mitoxantrone_0.03_24	Department of Systems Biology, Columbia University	9606	SRS13704518	GSM5985810	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Mitoxantrone	CRL-1740	LNCaP.Mitoxantrone.24hr
SAMN27109619	SRR19982233	2023-04-24T18:38:55Z	2022-07-05T14:24:28Z	1099460	54427949	0	49	26		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982233/SRR19982233.lite.1	SRX16024297	GSM5985809	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704517	simple	9606	Homo sapiens	GSM5985809							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	6D56982A0E5DEAAE23F4A4DB0B06F9B2	23E44ED08FD98D10BBE21D362B0ED7B8	27109619	lncap_LNCAPPS1A_H6_Ifosfamide_10_24	Department of Systems Biology, Columbia University	9606	SRS13704517	GSM5985809	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Ifosfamide	CRL-1740	LNCaP.Ifosfamide.24hr
SAMN27109620	SRR19982234	2023-04-24T18:38:55Z	2022-07-05T14:24:34Z	1526778	75611702	0	49	36		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982234/SRR19982234.lite.1	SRX16024296	GSM5985808	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704515	simple	9606	Homo sapiens	GSM5985808							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0A14645E0C068D0A04A3FA4BE35FECD5	57C6B2EC2951CADBEDA23761EB6E5F83	27109620	lncap_LNCAPPS1A_G6_Topotecan_0.19_24	Department of Systems Biology, Columbia University	9606	SRS13704515	GSM5985808	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Topotecan	CRL-1740	LNCaP.Topotecan.24hr
SAMN27109621	SRR19982235	2023-04-24T18:38:55Z	2022-07-07T06:32:59Z	1557751	77208390	0	49	37		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982235/SRR19982235.lite.1	SRX16024295	GSM5985807	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704516	simple	9606	Homo sapiens	GSM5985807							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	F540CBB4B05DE691CA1D1A95D1F2AE4D	F8901936052DC8718124250A6AD2AFDE	27109621	lncap_LNCAPPS1A_F6_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13704516	GSM5985807	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27109622	SRR19982236	2023-04-24T18:38:55Z	2022-07-07T04:46:13Z	2215215	109593022	0	49	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982236/SRR19982236.lite.1	SRX16024294	GSM5985806	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704514	simple	9606	Homo sapiens	GSM5985806							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E71A973D2B53CC6D3DBCBB6A589FF246	63C27D69911CD04C9989B28BF2ADBFC3	27109622	lncap_LNCAPPS1A_E6_UNTREATED_0_24	Department of Systems Biology, Columbia University	9606	SRS13704514	GSM5985806	male	50	LNCaP	missing	missing	ATCC	prostate cancer	UNTREATED	CRL-1740	LNCaP.UNTREATED.24hr
SAMN27109623	SRR19982237	2023-04-24T18:38:55Z	2022-07-07T05:44:46Z	1057242	52365632	0	49	26		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982237/SRR19982237.lite.1	SRX16024293	GSM5985805	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704513	simple	9606	Homo sapiens	GSM5985805							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	98FD771EF6AA46C5B3EDC97801CD78E1	378061457CE5C0ECEC521D87FBDE09B7	27109623	lncap_LNCAPPS1A_D6_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13704513	GSM5985805	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
SAMN27109624	SRR19982238	2023-04-24T18:38:55Z	2022-07-07T04:46:03Z	1360079	67330171	0	49	32		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19982/SRR19982238/SRR19982238.lite.1	SRX16024292	GSM5985804	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704512	simple	9606	Homo sapiens	GSM5985804							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	78908D0A81B40C8C91CB15BE3C5C42D6	9EF9935A358FC03344587384B222F6BE	27109624	lncap_LNCAPPS1A_C6_DMSO_0_24	Department of Systems Biology, Columbia University	9606	SRS13704512	GSM5985804	male	50	LNCaP	missing	missing	ATCC	prostate cancer	DMSO	CRL-1740	LNCaP.DMSO.24hr
SAMN27109625	SRR19982239	2023-04-24T18:38:55Z	2022-07-05T14:24:31Z	1312416	64962071	0	49	32		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982239/SRR19982239.lite.1	SRX16024291	GSM5985803	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704511	simple	9606	Homo sapiens	GSM5985803							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A6B5C7D13A2B099E6C02386A137EFB98	33A7390DA14C5488E9B660C68DBF7231	27109625	lncap_LNCAPPS1A_B6_Bexarotene_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13704511	GSM5985803	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Bexarotene	CRL-1740	LNCaP.Bexarotene.24hr
SAMN27109626	SRR19982240	2023-04-24T18:38:55Z	2022-07-07T06:32:48Z	1084661	53718998	0	49	26		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982240/SRR19982240.lite.1	SRX16024290	GSM5985802	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704510	simple	9606	Homo sapiens	GSM5985802							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	DAE15C1B1FF4CA4ED5D7949899823F9D	A95B0671EF8CDAE53547BB72339B92C4	27109626	lncap_LNCAPPS1A_A6_Imatinib_5_24	Department of Systems Biology, Columbia University	9606	SRS13704510	GSM5985802	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Imatinib	CRL-1740	LNCaP.Imatinib.24hr
SAMN27109627	SRR19982241	2023-04-24T18:38:55Z	2022-07-05T14:24:31Z	1286942	63735370	0	49	31		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982241/SRR19982241.lite.1	SRX16024289	GSM5985801	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704509	simple	9606	Homo sapiens	GSM5985801							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	29616C9B4B185818A8ADFBBC446EC94D	228390F0EE9BC586441A3B4C4B1B37F7	27109627	lncap_LNCAPPS1A_H5_Tamoxifen_1_24	Department of Systems Biology, Columbia University	9606	SRS13704509	GSM5985801	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Tamoxifen	CRL-1740	LNCaP.Tamoxifen.24hr
SAMN27109628	SRR19982242	2023-04-24T18:38:55Z	2022-07-07T05:31:01Z	1882289	93189825	0	49	44		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982242/SRR19982242.lite.1	SRX16024288	GSM5985800	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704508	simple	9606	Homo sapiens	GSM5985800							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	C027A16B6A3E6199CA8C9EE8AF921F6E	871197E2C674F896745EE296B9D1AB22	27109628	lncap_LNCAPPS1A_G5_Nilotinib_2_24	Department of Systems Biology, Columbia University	9606	SRS13704508	GSM5985800	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Nilotinib	CRL-1740	LNCaP.Nilotinib.24hr
SAMN27109629	SRR19982243	2023-04-24T18:38:55Z	2022-07-07T03:26:50Z	1190638	58945960	0	49	28		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982243/SRR19982243.lite.1	SRX16024287	GSM5985799	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704507	simple	9606	Homo sapiens	GSM5985799							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	02E13D6D2B265C9836DAF1AE2FD07EF3	3EE5CFB4E196E764F82336E5B53B44EE	27109629	lncap_LNCAPPS1A_F5_Vandetanib_0.125_24	Department of Systems Biology, Columbia University	9606	SRS13704507	GSM5985799	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Vandetanib	CRL-1740	LNCaP.Vandetanib.24hr
SAMN27109630	SRR19982244	2023-04-24T18:38:55Z	2022-07-05T14:24:20Z	596738	29515729	0	49	14		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982244/SRR19982244.lite.1	SRX16024286	GSM5985798	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704506	simple	9606	Homo sapiens	GSM5985798							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	297B7FD0BDCBD4D96A003E6373A1945B	7AFC3279ACC8A2B7E0023D306791EA6F	27109630	lncap_LNCAPPS1A_E5_Mithramycin_0.18_24	Department of Systems Biology, Columbia University	9606	SRS13704506	GSM5985798	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Mithramycin	CRL-1740	LNCaP.Mithramycin.24hr
SAMN27109631	SRR19982245	2023-04-24T18:38:55Z	2022-07-05T14:24:32Z	1304129	64548334	0	49	32		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982245/SRR19982245.lite.1	SRX16024285	GSM5985797	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704505	simple	9606	Homo sapiens	GSM5985797							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	53C5152AA698578CF951374A0C757EE9	70244481AD6891BFAAD2D7D8B1BC1858	27109631	lncap_LNCAPPS1A_D5_Olaparib_2.5_24	Department of Systems Biology, Columbia University	9606	SRS13704505	GSM5985797	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Olaparib	CRL-1740	LNCaP.Olaparib.24hr
SAMN27109632	SRR19982246	2023-04-24T18:38:55Z	2022-07-05T14:24:25Z	628189	31104876	0	49	15		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982246/SRR19982246.lite.1	SRX16024284	GSM5985796	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704504	simple	9606	Homo sapiens	GSM5985796							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	C962DDBA4FA02B315897074A6E1632D4	4D8DC462BADB0E3595FB4B67F87B323B	27109632	lncap_LNCAPPS1A_C5_Everolimus_1_24	Department of Systems Biology, Columbia University	9606	SRS13704504	GSM5985796	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Everolimus	CRL-1740	LNCaP.Everolimus.24hr
SAMN27109633	SRR19982247	2023-04-24T18:38:55Z	2022-07-07T03:23:26Z	1635857	80973068	0	49	39		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982247/SRR19982247.lite.1	SRX16024283	GSM5985795	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704503	simple	9606	Homo sapiens	GSM5985795							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	E08C41E80632807D3FAB79AE22F5D888	077E727F8B2AF90715D81A6D43A4C98E	27109633	lncap_LNCAPPS1A_B5_Crizotinib_0.19_24	Department of Systems Biology, Columbia University	9606	SRS13704503	GSM5985795	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Crizotinib	CRL-1740	LNCaP.Crizotinib.24hr
SAMN27109634	SRR19982248	2023-04-24T18:38:55Z	2022-07-05T14:24:56Z	2589131	128238208	0	49	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982248/SRR19982248.lite.1	SRX16024282	GSM5985794	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704502	simple	9606	Homo sapiens	GSM5985794							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	0E3334F7BDE10394F7A369B9492B9F75	66A8B0A347F05D3DBB3BC066D1065C35	27109634	lncap_LNCAPPS1A_A5_Ixabepilone_0.0007_24	Department of Systems Biology, Columbia University	9606	SRS13704502	GSM5985794	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Ixabepilone	CRL-1740	LNCaP.Ixabepilone.24hr
SAMN27109635	SRR19982249	2023-04-24T18:38:55Z	2022-07-05T14:24:46Z	2233146	110494112	0	49	56		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982249/SRR19982249.lite.1	SRX16024281	GSM5985793	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704501	simple	9606	Homo sapiens	GSM5985793							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	82A76A65FFC5E05C6F03CF3F33D4A8CC	7FA2484B112B1EE61EDFB1B49BAD8ED2	27109635	lncap_LNCAPPS1A_H4_Estramustine_3.5_24	Department of Systems Biology, Columbia University	9606	SRS13704501	GSM5985793	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Estramustine	CRL-1740	LNCaP.Estramustine.24hr
SAMN27109636	SRR19982250	2023-04-24T18:38:55Z	2022-07-05T14:24:48Z	2137616	105841512	0	49	51		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19982/SRR19982250/SRR19982250.lite.1	SRX16024280	GSM5985792	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704500	simple	9606	Homo sapiens	GSM5985792							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B69CE8D89704A65444C6FAB4FC7D5FE7	36C68409A2C6FB77C7A27095DE628917	27109636	lncap_LNCAPPS1A_G4_Pentostatin_1_24	Department of Systems Biology, Columbia University	9606	SRS13704500	GSM5985792	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Pentostatin	CRL-1740	LNCaP.Pentostatin.24hr
SAMN27109637	SRR19982251	2023-04-24T18:38:55Z	2022-07-05T14:24:35Z	1474674	72995500	0	49	36		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982251/SRR19982251.lite.1	SRX16024279	GSM5985791	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704499	simple	9606	Homo sapiens	GSM5985791							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	7C4F2128FC66E51ADC817BEAE8481AC3	87C2CDE3FB5D3F677D4E72C48A5B95DB	27109637	lncap_LNCAPPS1A_F4_Pazopanib_7.5_24	Department of Systems Biology, Columbia University	9606	SRS13704499	GSM5985791	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Pazopanib	CRL-1740	LNCaP.Pazopanib.24hr
SAMN27109638	SRR19982252	2023-04-24T18:38:55Z	2022-07-05T14:24:47Z	1854216	91790390	0	49	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR019/19982/SRR19982252/SRR19982252.lite.1	SRX16024278	GSM5985790	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704498	simple	9606	Homo sapiens	GSM5985790							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	A6262545EEDB48C9D76E7F5977DDAF66	346FA3C3D0A339A539042F98ABCA1373	27109638	lncap_LNCAPPS1A_E4_Dabrafenib_1.5_24	Department of Systems Biology, Columbia University	9606	SRS13704498	GSM5985790	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Dabrafenib	CRL-1740	LNCaP.Dabrafenib.24hr
SAMN27109639	SRR19982253	2023-04-24T18:38:55Z	2022-07-05T14:24:42Z	1452179	71892972	0	49	35		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982253/SRR19982253.lite.1	SRX16024277	GSM5985789	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704497	simple	9606	Homo sapiens	GSM5985789							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	CF83DBB4210403FB44D7789914114F60	C519A68681E397D8BC16773A7D43F2A4	27109639	lncap_LNCAPPS1A_D4_Procarbazine_2_24	Department of Systems Biology, Columbia University	9606	SRS13704497	GSM5985789	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Procarbazine	CRL-1740	LNCaP.Procarbazine.24hr
SAMN27109640	SRR19982254	2023-04-24T18:38:55Z	2022-07-05T14:24:38Z	1572395	77835016	0	49	39		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982254/SRR19982254.lite.1	SRX16024276	GSM5985788	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704496	simple	9606	Homo sapiens	GSM5985788							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	63787B39C91DC5F8BE1E08DA53BBDF5F	C73A5FC633421714C7F42BD55B41C294	27109640	lncap_LNCAPPS1A_C4_Lomustine_7_24	Department of Systems Biology, Columbia University	9606	SRS13704496	GSM5985788	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Lomustine	CRL-1740	LNCaP.Lomustine.24hr
SAMN27109641	SRR19982255	2023-04-24T18:38:55Z	2022-07-05T14:24:37Z	1322468	65473844	0	49	32		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19982/SRR19982255/SRR19982255.lite.1	SRX16024275	GSM5985787	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704495	simple	9606	Homo sapiens	GSM5985787							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	B2C9D95613AFF4A1A5F6BFF81475EDE1	A74450B32E594BC5069C46CE06572A46	27109641	lncap_LNCAPPS1A_B4_Carboplatin_10_24	Department of Systems Biology, Columbia University	9606	SRS13704495	GSM5985787	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Carboplatin	CRL-1740	LNCaP.Carboplatin.24hr
SAMN27109642	SRR19982256	2023-04-24T18:38:55Z	2022-07-05T14:24:50Z	1914100	94742866	0	49	45		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR019/19982/SRR19982256/SRR19982256.lite.1	SRX16024274	GSM5985786	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704494	simple	9606	Homo sapiens	GSM5985786							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	05B57829E14A0454BA12020A6FFA7C26	1894855B008A4610AA7E65B842BBC379	27109642	lncap_LNCAPPS1A_A4_Cisplatin_6_24	Department of Systems Biology, Columbia University	9606	SRS13704494	GSM5985786	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Cisplatin	CRL-1740	LNCaP.Cisplatin.24hr
SAMN27109643	SRR19982257	2023-04-24T18:38:55Z	2022-07-05T14:24:29Z	860888	42630464	0	49	21		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR019/19982/SRR19982257/SRR19982257.lite.1	SRX16024273	GSM5985785	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704493	simple	9606	Homo sapiens	GSM5985785							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	DBEC28D40E604349DC60379810D72DDB	58977E748DF1407AE17B99A61A3207E9	27109643	lncap_LNCAPPS1A_H3_Abiraterone_10_24	Department of Systems Biology, Columbia University	9606	SRS13704493	GSM5985785	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Abiraterone	CRL-1740	LNCaP.Abiraterone.24hr
SAMN27109644	SRR19982258	2023-04-24T18:38:55Z	2022-07-05T14:24:29Z	737245	36500931	0	49	17		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR019/19982/SRR19982258/SRR19982258.lite.1	SRX16024272	GSM5985784	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP384953	PRJNA821516	3	821516	SRS13704492	simple	9606	Homo sapiens	GSM5985784							no					DEPARTMENT OF SYSTEMS BIOLOGY, COLUMBIA UNIVERSITY	SRA1394566		public	58DDC28E2E17A73EA277ABC85D6E5CB2	7E5A41A9280065B93B40A55F781BC61F	27109644	lncap_LNCAPPS1A_G3_Temsirolimus_1_24	Department of Systems Biology, Columbia University	9606	SRS13704492	GSM5985784	male	50	LNCaP	missing	missing	ATCC	prostate cancer	Temsirolimus	CRL-1740	LNCaP.Temsirolimus.24hr
